alias,display_phone,distance,id,image_url,is_closed,name,phone,price,rating,review_count,transactions,url,address1,address2,address3,city,country,display_address,state,zip_code,latitude,longitude,categories_num,category_1_alias,category_1_title,category_2_alias,category_2_title,category_3_alias,category_3_title
corner-bakery-cafe-denver,(303) 572-0166,1342.1829840560606,piisPc4ODewWPvCHdR08iw,https://s3-media2.fl.yelpcdn.com/bphoto/nP9NTGlQi140twCA1-aDxw/o.jpg,False,Corner Bakery Cafe,+13035720166,$,3.5,149,"['delivery', 'pickup']",https://www.yelp.com/biz/corner-bakery-cafe-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,500 16th St,,,Denver,US,"['500 16th St', 'Denver, CO 80202']",CO,80202,39.743297,-104.990059,3,sandwiches,Sandwiches,cafes,Cafes,breakfast_brunch,Breakfast & Brunch
peak-pub-house-denver,(303) 405-1276,804.4428562488822,HcPE_Ui3WuWoUwSN057e_g,https://s3-media2.fl.yelpcdn.com/bphoto/jgIqAvRWit17QrG5JHomPA/o.jpg,False,Peak Pub House,+13034051276,$$,2.5,23,[],https://www.yelp.com/biz/peak-pub-house-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1000 Chopper Cir,,Club Level,Denver,US,"['1000 Chopper Cir', 'Club Level', 'Denver, CO 80204']",CO,80204,39.7473907,-105.0081177,1,tradamerican,American (Traditional),,,,
triple-tree-cafe-denver,(720) 917-1000,2780.695385669022,SogywYfZ2MSELE5YuLAUdw,https://s3-media2.fl.yelpcdn.com/bphoto/oG_PVf-OwOHtjGfIO5Ztjg/o.jpg,False,Triple Tree Cafe,+17209171000,$$,4.5,56,"['delivery', 'pickup']",https://www.yelp.com/biz/triple-tree-cafe-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1201 E Colfax Ave,Ste 102,,Denver,US,"['1201 E Colfax Ave', 'Ste 102', 'Denver, CO 80218']",CO,80218,39.7403812777677,-104.971633069217,3,breakfast_brunch,Breakfast & Brunch,coffee,Coffee & Tea,sandwiches,Sandwiches
pita-grill-and-hookah-lounge-denver,(303) 832-1730,2501.9072300379994,fj_ooDDW7DT5wsgTPPgCmw,https://s3-media3.fl.yelpcdn.com/bphoto/6jY6lLopHD8Yj2y4M2K2hA/o.jpg,False,Pita Grill & Hookah Lounge,+13038321730,$$,3.0,100,"['delivery', 'pickup']",https://www.yelp.com/biz/pita-grill-and-hookah-lounge-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,911 E Colfax Ave,,,Denver,US,"['911 E Colfax Ave', 'Denver, CO 80218']",CO,80218,39.74022,-104.97574,2,mediterranean,Mediterranean,hookah_bars,Hookah Bars,,
fluid-coffee-bar-denver,(720) 519-4681,1771.9256855849947,YcuHrWF9M1eCd7W0oh6_Ww,https://s3-media2.fl.yelpcdn.com/bphoto/tW_Jly0niVVS0E6GWboAEg/o.jpg,False,Fluid Coffee Bar,+17205194681,$,4.0,307,[],https://www.yelp.com/biz/fluid-coffee-bar-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,501 E 19th Ave,,,Denver,US,"['501 E 19th Ave', 'Denver, CO 80203']",CO,80203,39.746332,-104.980945,2,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch,,
monkey-barrel-denver-3,(720) 638-3655,2863.229865947697,0p6Nq5W_XXhO5GpG8_IOGw,https://s3-media2.fl.yelpcdn.com/bphoto/DQtaasBFKJvWqb5kNL7NfQ/o.jpg,False,Monkey Barrel,+17206383655,$$,2.5,71,"['delivery', 'pickup']",https://www.yelp.com/biz/monkey-barrel-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,4401 Tejon St,,,Denver,US,"['4401 Tejon St', 'Denver, CO 80211']",CO,80211,39.77679,-105.0115,3,bars,Bars,sandwiches,Sandwiches,pizza,Pizza
the-pinnacle-club-denver-2,(303) 295-1234,1234.7889465827132,gew3K2FnbgnqyjPqNFckeQ,https://s3-media2.fl.yelpcdn.com/bphoto/Z5AzNTnRLYJjWxS1zm7rog/o.jpg,False,The Pinnacle Club,+13032951234,$$$,4.0,5,[],https://www.yelp.com/biz/the-pinnacle-club-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1750 Welton St,,,Denver,US,"['1750 Welton St', 'Denver, CO 80238']",CO,80238,39.7458343505859,-104.988983154297,2,breakfast_brunch,Breakfast & Brunch,hotels,Hotels,,
chipotle-mexican-grill-denver-11,(303) 615-5818,1079.9047376312942,TA-fm-Y4Ow2OVANMPrNgEQ,https://s3-media2.fl.yelpcdn.com/bphoto/kJrHqyRdXmzzRDTiFzXTdA/o.jpg,False,Chipotle Mexican Grill,+13036155818,$,3.0,53,['delivery'],https://www.yelp.com/biz/chipotle-mexican-grill-denver-11?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1600 California St,Unit 7,,Denver,US,"['1600 California St', 'Unit 7', 'Denver, CO 80202']",CO,80202,39.7453815772972,-104.991603965658,2,mexican,Mexican,hotdogs,Fast Food,,
santiagos-denver,(303) 534-5004,3033.468262624778,e4z38E_j9xbksc-t43BgLg,https://s3-media2.fl.yelpcdn.com/bphoto/w1RR3gxKTRe8iJuehlVJSg/o.jpg,False,Santiago's,+13035345004,$,3.5,140,[],https://www.yelp.com/biz/santiagos-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,571 Santa Fe Dr,,,Denver,US,"['571 Santa Fe Dr', 'Denver, CO 80204']",CO,80204,39.7254099,-104.99892,1,mexican,Mexican,,,,
classic-cafe-denver,(303) 292-5282,1183.6886690753038,FjofMoomaT122mzy_zNY2A,,False,Classic Cafe,+13032925282,,5.0,1,[],https://www.yelp.com/biz/classic-cafe-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1999 Broadway,,,Denver,US,"['1999 Broadway', 'Denver, CO 80202']",CO,80202,39.7480087,-104.9876633,1,cafes,Cafes,,,,
pomfreet-denver,,161.97560129430317,utpA7uZkAw291SYoa9NISA,https://s3-media4.fl.yelpcdn.com/bphoto/5Cl1tEikLeJ3jRO8I6U0tw/o.jpg,False,Pomfreet,,,5.0,1,[],https://www.yelp.com/biz/pomfreet-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,,,,Denver,US,"['Denver, CO 80202']",CO,80202,39.752498626709,-104.998573303223,2,seafood,Seafood,foodtrucks,Food Trucks,,
puerto-vallarta-mexican-restaurant-denver-2,(303) 936-3694,4496.486860372458,Iz2u_PwWmVboAdUCuUXXeg,https://s3-media1.fl.yelpcdn.com/bphoto/ktT5uEDSKAeIdVthokh9sw/o.jpg,False,Puerto Vallarta Mexican Restaurant,+13039363694,$$,4.0,34,"['delivery', 'pickup']",https://www.yelp.com/biz/puerto-vallarta-mexican-restaurant-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,35 Federal Blvd,,,Denver,US,"['35 Federal Blvd', 'Denver, CO 80219']",CO,80219,39.71729,-105.02538,3,mexican,Mexican,seafood,Seafood,bars,Bars
moes-broadway-bagel-denver,(303) 733-7331,3403.272699185706,JbE7YZ6CrkDdw79_TehkBA,https://s3-media2.fl.yelpcdn.com/bphoto/f4Cxvmvvj3SElyC9g7zWxQ/o.jpg,False,Moe's Broadway Bagel,+13037337331,$,4.0,294,[],https://www.yelp.com/biz/moes-broadway-bagel-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,550 Grant St,,,Denver,US,"['550 Grant St', 'Denver, CO 80203']",CO,80203,39.724914,-104.983166,3,bagels,Bagels,breakfast_brunch,Breakfast & Brunch,sandwiches,Sandwiches
sexy-pizza-denver,(303) 830-8111,3029.223599167037,4LSF_BgZdsNTWr-nqHBeow,https://s3-media1.fl.yelpcdn.com/bphoto/IUEZlRzsh8CM6AH8VB19cw/o.jpg,False,Sexy Pizza,+13038308111,$,3.5,487,"['delivery', 'pickup']",https://www.yelp.com/biz/sexy-pizza-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1018 E 11th Ave,,,Denver,US,"['1018 E 11th Ave', 'Denver, CO 80218']",CO,80218,39.73355,-104.97483,1,pizza,Pizza,,,,
qdoba-mexican-eats-denver-8,(303) 623-2504,714.4408564332686,s8n22oB4MNe0CNhA2UTCCg,https://s3-media4.fl.yelpcdn.com/bphoto/HxGA5LvMEeC6vm2wk4JCXA/o.jpg,False,QDOBA Mexican Eats,+13036232504,,1.5,6,[],https://www.yelp.com/biz/qdoba-mexican-eats-denver-8?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1201 Larimer St,Academic Bldg One,,Denver,US,"['1201 Larimer St', 'Academic Bldg One', 'Denver, CO 80204']",CO,80204,39.7464093,-105.001901,2,mexican,Mexican,hotdogs,Fast Food,,
red-ginger-denver,(720) 627-5762,3245.079281848016,rIL8afRARTYUzYlMJyXZcQ,https://s3-media4.fl.yelpcdn.com/bphoto/MkrXiS1gP5CgFr_QXSdIoQ/o.jpg,False,Red Ginger,+17206275762,$$,3.5,299,"['delivery', 'pickup']",https://www.yelp.com/biz/red-ginger-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,550 Broadway,,,Denver,US,"['550 Broadway', 'Denver, CO 80203']",CO,80203,39.7251855,-104.9871695,2,sushi,Sushi Bars,japanese,Japanese,,
which-wich-denver-8,,989.6137484679051,qWzJuYVxRxfBMm4VGfp7mg,https://s3-media2.fl.yelpcdn.com/bphoto/XkEnFhqnGK9U7NjoghcTtA/o.jpg,False,Which Wich,,$,2.5,47,"['pickup', 'delivery']",https://www.yelp.com/biz/which-wich-denver-8?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,890 14th St,Unit A,,Denver,US,"['890 14th St', 'Unit A', 'Denver, CO 80204']",CO,80204,39.7442288,-104.9962604,1,sandwiches,Sandwiches,,,,
the-ultimate-chicago-dog-denver,,388.36351838062467,RWq5d7lrWYoaEuKD9i_MNQ,https://s3-media1.fl.yelpcdn.com/bphoto/csowwERw_RhMiRfnPF8PqA/o.jpg,False,The Ultimate Chicago Dog,,$,4.0,1,[],https://www.yelp.com/biz/the-ultimate-chicago-dog-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,19TH And Blake,,,Denver,US,"['19TH And Blake', 'Denver, CO 80202']",CO,80202,39.7534280385967,-104.995535271164,2,tradamerican,American (Traditional),hotdog,Hot Dogs,,
benny-blancos-slice-of-the-bronx-denver-2,(303) 831-1346,2493.7746172499687,SqLAQyeHs3wQs7SuaVAwrA,https://s3-media4.fl.yelpcdn.com/bphoto/lh0y8E0FM064RQ6uJL0fhg/o.jpg,False,Benny Blancos Slice Of The Bronx,+13038311346,$,3.5,388,"['delivery', 'pickup']",https://www.yelp.com/biz/benny-blancos-slice-of-the-bronx-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,616 E 13th Ave,,,Denver,US,"['616 E 13th Ave', 'Denver, CO 80203']",CO,80203,39.736785,-104.979364,3,pizza,Pizza,sandwiches,Sandwiches,chicken_wings,Chicken Wings
taco-block-denver-5,(720) 261-5080,5308.632293195827,YmUtcdHhIC5cBujKytB_9A,https://s3-media1.fl.yelpcdn.com/bphoto/eLTrxIvS9SNlBSxfB2FFXg/o.jpg,False,Taco Block,+17202615080,$,5.0,3,[],https://www.yelp.com/biz/taco-block-denver-5?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,638 S Lipan St,,,Denver,US,"['638 S Lipan St', 'Denver, CO 80223']",CO,80223,39.7051322,-105.0013651,3,foodtrucks,Food Trucks,tacos,Tacos,burgers,Burgers
little-india-denver-7,(303) 871-9777,3363.888165125236,iN_P0PMDjM-8eJp9uvAN-g,https://s3-media2.fl.yelpcdn.com/bphoto/nMOJWkohmYtowAcjJPPCag/o.jpg,False,Little India,+13038719777,$$,3.5,629,"['delivery', 'pickup']",https://www.yelp.com/biz/little-india-denver-7?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,330 E 6th Ave,,,Denver,US,"['330 E 6th Ave', 'Denver, CO 80203']",CO,80203,39.7254,-104.9829199,3,indpak,Indian,bars,Bars,desserts,Desserts
the-walnut-room-denver,(303) 295-1868,2167.583032276966,4LiJ9Yz_OpKbCBbfLCj0yw,https://s3-media3.fl.yelpcdn.com/bphoto/bxskC7GYz0BeM0vm-8cBow/o.jpg,False,The Walnut Room,+13032951868,$$,3.5,251,"['delivery', 'pickup']",https://www.yelp.com/biz/the-walnut-room-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3131 Walnut St,,,Denver,US,"['3131 Walnut St', 'Denver, CO 80205']",CO,80205,39.7644023,-104.9797261,3,pizza,Pizza,musicvenues,Music Venues,bars,Bars
empanadas-argentina-denver,,751.4921027703359,3m_gj5JDhF36sCXwvTF8Cg,,False,Empanadas Argentina,,,4.0,1,[],https://www.yelp.com/biz/empanadas-argentina-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,16TH St At Curtis,,,Denver,US,"['16TH St At Curtis', 'Denver, CO 80202']",CO,80202,39.7472,-104.99482,2,foodstands,Food Stands,empanadas,Empanadas,,
common-grounds-coffeehouse-denver,(720) 502-2105,2898.9478133490074,X-O6jXL2gljutm09JQ-alg,https://s3-media1.fl.yelpcdn.com/bphoto/6hpkkaXZO-0XdSfUP1OYlA/o.jpg,False,Common Grounds Coffeehouse,+17205022105,$,4.0,97,[],https://www.yelp.com/biz/common-grounds-coffeehouse-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2139 W 44th Ave,,,Denver,US,"['2139 W 44th Ave', 'Denver, CO 80211']",CO,80211,39.7766935,-105.0131111,3,coffee,Coffee & Tea,sandwiches,Sandwiches,bars,Bars
cosmos-pizza-denver,(303) 777-3278,3399.6651184962247,HOPIbiP5PQlpzsIefU3mYg,https://s3-media1.fl.yelpcdn.com/bphoto/rVQAOqFlFZm02K6rlY6WPA/o.jpg,False,Cosmo's Pizza,+13037773278,$,3.5,235,"['pickup', 'delivery']",https://www.yelp.com/biz/cosmos-pizza-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,550 Grant St,,,Denver,US,"['550 Grant St', 'Denver, CO 80203']",CO,80203,39.724879,-104.983194,1,pizza,Pizza,,,,
island-noodles-colorado-denver-2,(217) 891-1535,2805.279877834266,-vPVMCwsK8I71LiDCf4drQ,https://s3-media2.fl.yelpcdn.com/bphoto/QBLzTUGbCNCFMuSuwR6Szw/o.jpg,False,Island Noodles Colorado,+12178911535,,3.5,3,[],https://www.yelp.com/biz/island-noodles-colorado-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,,,,Denver,US,"['Denver, CO 80203']",CO,80203,39.7312126159668,-104.98225402832,2,noodles,Noodles,popuprestaurants,Pop-Up Restaurants,,
hard-rock-cafe-denver-3,(303) 623-3191,1306.582726348139,8pjs8rewNStgSH-5yiImMQ,https://s3-media1.fl.yelpcdn.com/bphoto/Cu212QD6ZHuoRVAyGfYDpg/o.jpg,False,Hard Rock Cafe,+13036233191,$$,3.0,311,[],https://www.yelp.com/biz/hard-rock-cafe-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,500 16th St,Ste 120,,Denver,US,"['500 16th St', 'Ste 120', 'Denver, CO 80202']",CO,80202,39.7435013,-104.990392626914,3,newamerican,American (New),burgers,Burgers,musicvenues,Music Venues
illy-caffè-denver,(303) 867-8100,823.6990597991594,79cU0ykrxrjh2v7SMtlWhA,https://s3-media4.fl.yelpcdn.com/bphoto/U9Xgv7J0tdMue6vZTBrL9w/o.jpg,False,illy Caffè,+13038678100,$,3.5,15,[],https://www.yelp.com/biz/illy-caff%C3%A8-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,918 17th St,,,Denver,US,"['918 17th St', 'Denver, CO 80202']",CO,80202,39.7473983764648,-104.993278503418,3,coffee,Coffee & Tea,desserts,Desserts,breakfast_brunch,Breakfast & Brunch
assembly-hall-and-market-denver,,1165.7739679443469,hC7OKFcMsAkeupEqoHSZrQ,https://s3-media2.fl.yelpcdn.com/bphoto/dU30iNPOUkIR-O2DGGmxHg/o.jpg,False,assembly hall and market,,,4.0,1,[],https://www.yelp.com/biz/assembly-hall-and-market-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,650 15th St,,,Denver,US,"['650 15th St', 'Denver, CO 80202']",CO,80202,39.74365,-104.99342,1,tradamerican,American (Traditional),,,,
cafe-l-abri-denver,(303) 861-7320,2364.854287766046,jRBOgHGLeeUrTWppAeguhA,,False,Cafe l'abri,+13038617320,,5.0,1,[],https://www.yelp.com/biz/cafe-l-abri-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1120 Lincoln St,Ste 705,,Denver,US,"['1120 Lincoln St', 'Ste 705', 'Denver, CO 80203']",CO,80203,39.734415,-104.985754,2,cafes,Cafes,convenience,Convenience Stores,,
ruths-butchery-denver,,235.17812333303792,9PatJM-2M5HgWPmyueCavA,https://s3-media2.fl.yelpcdn.com/bphoto/1WIM12R6Q_T-sfHbcPhxdg/o.jpg,False,Ruth's Butchery,,,2.0,10,[],https://www.yelp.com/biz/ruths-butchery-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1800 Wazee St,Ste 100,,Denver,US,"['1800 Wazee St', 'Ste 100', 'Denver, CO 80202']",CO,80202,39.75337,-104.99703,2,burgers,Burgers,butcher,Butcher,,
rino-beer-garden-denver,(303) 295-3800,3126.1005270787387,mV1Ay0PjYmonGHJBbelmgg,https://s3-media2.fl.yelpcdn.com/bphoto/jEZM3_Bw6acDYhbkEfMBuQ/o.jpg,False,Rino Beer Garden,+13032953800,$$,3.0,81,[],https://www.yelp.com/biz/rino-beer-garden-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3800 Walnut St,,,Denver,US,"['3800 Walnut St', 'Denver, CO 80205']",CO,80205,39.77011,-104.97136,3,beergardens,Beer Gardens,burgers,Burgers,wraps,Wraps
mccoys-restaurant-denver,(303) 433-9511,4204.021327167702,xOqbi2UM7GoaudJsMYgDuA,https://s3-media2.fl.yelpcdn.com/bphoto/TRmVChxf3NSRjlt983QrlA/o.jpg,False,McCoy's Restaurant,+13034339511,$,3.5,173,['pickup'],https://www.yelp.com/biz/mccoys-restaurant-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,4855 Federal Blvd,,,Denver,US,"['4855 Federal Blvd', 'Denver, CO 80221']",CO,80221,39.78491,-105.02592,3,diners,Diners,breakfast_brunch,Breakfast & Brunch,newamerican,American (New)
the-mac-shack-denver,(720) 965-1335,161.97560129430317,9JLQfR2M81nITajh1slSCg,https://s3-media3.fl.yelpcdn.com/bphoto/la5nNmY36hUQd3YvFSpfnQ/o.jpg,False,The Mac Shack,+17209651335,$$,3.0,17,[],https://www.yelp.com/biz/the-mac-shack-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,,,,Denver,US,"['Denver, CO 80202']",CO,80202,39.7524070739746,-104.997459411621,2,foodtrucks,Food Trucks,comfortfood,Comfort Food,,
sophias-hot-dogs-denver,,1180.0129355008532,QcxgkaeKXNR9H6K-JYnJ-g,https://s3-media3.fl.yelpcdn.com/bphoto/EWeLCp9cqPVQWd6lDRyAYg/o.jpg,False,Sophia's Hot Dogs,,,5.0,1,[],https://www.yelp.com/biz/sophias-hot-dogs-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1663 Welton St,,,Denver,US,"['1663 Welton St', 'Denver, CO 80202']",CO,80202,39.7452243318583,-104.990119189024,2,hotdog,Hot Dogs,foodstands,Food Stands,,
brueggers-bagels-denver,(303) 675-0606,932.2999220991057,9QZlNKW3LM4HhohICoDAYQ,https://s3-media1.fl.yelpcdn.com/bphoto/xALSeSznoZUf9jAbL4cflw/o.jpg,False,Bruegger's Bagels,+13036750606,$,3.0,80,[],https://www.yelp.com/biz/brueggers-bagels-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,817 17th St,,Bank Lofts Building,Denver,US,"['817 17th St', 'Bank Lofts Building', 'Denver, CO 80202']",CO,80202,39.7470579832369,-104.991853237152,3,bagels,Bagels,breakfast_brunch,Breakfast & Brunch,sandwiches,Sandwiches
camargo-tamales-restaurant-denver,(303) 433-4535,2917.8673457211744,T2g8odWXAXT0eybzqruykA,https://s3-media2.fl.yelpcdn.com/bphoto/fiFIe0ge9ATy5gbRbnF2fQ/o.jpg,False,Camargo Tamales Restaurant,+13034334535,$,3.5,30,[],https://www.yelp.com/biz/camargo-tamales-restaurant-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2300 W 44th Ave,,,Denver,US,"['2300 W 44th Ave', 'Denver, CO 80211']",CO,80211,39.7762832641602,-105.015014648438,1,mexican,Mexican,,,,
dominos-pizza-denver-27,(303) 716-1616,1461.9350890429482,JB68uzQNr5DlTe5NGUOngQ,https://s3-media4.fl.yelpcdn.com/bphoto/rLOs5YaaRLAqTt2M8WB92A/o.jpg,False,Domino's Pizza,+13037161616,$,2.5,44,[],https://www.yelp.com/biz/dominos-pizza-denver-27?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3460 Park Ave W,Unit E,,Denver,US,"['3460 Park Ave W', 'Unit E', 'Denver, CO 80216']",CO,80216,39.765285,-104.993972,3,pizza,Pizza,chicken_wings,Chicken Wings,sandwiches,Sandwiches
karlz-kitchen-denver,,2018.86771745873,tNY66JaUuPy7hbbQ0ypr-w,https://s3-media2.fl.yelpcdn.com/bphoto/5Gl1Xw8N6ITOsPBjPEDk_A/o.jpg,False,Karl'z Kitchen,,,5.0,1,[],https://www.yelp.com/biz/karlz-kitchen-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,Undisclosed,,,Denver,US,"['Undisclosed', 'Denver, CO']",CO,,39.739167,-104.984167,1,comfortfood,Comfort Food,,,,
woody-creek-bakery-and-cafe-denver-2,(303) 436-1192,676.6820332353001,e8ov3he6AHQp84ca5rqyYg,https://s3-media4.fl.yelpcdn.com/bphoto/Upx8diko0fya5iAMXBTzrQ/o.jpg,False,Woody Creek Bakery & Cafe,+13034361192,$,3.0,32,[],https://www.yelp.com/biz/woody-creek-bakery-and-cafe-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1001 16th St,,Ste A 130,Denver,US,"['1001 16th St', 'Ste A 130', 'Denver, CO 80265']",CO,80265,39.74794,-104.99449,2,tradamerican,American (Traditional),bakeries,Bakeries,,
qdoba-mexican-eats-denver-10,(303) 629-1300,349.6646237244238,WdzjChqHSj7oWseIJ8yH5g,https://s3-media1.fl.yelpcdn.com/bphoto/iZCdOdgRsPFHqIFcPK_VWA/o.jpg,False,QDOBA Mexican Eats,+13036291300,$,2.5,40,"['pickup', 'delivery']",https://www.yelp.com/biz/qdoba-mexican-eats-denver-10?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1533 Market St,Ste 100,,Denver,US,"['1533 Market St', 'Ste 100', 'Denver, CO 80202']",CO,80202,39.7495841829426,-104.999116133004,2,mexican,Mexican,hotdogs,Fast Food,,
